X	X0	ensg	hgnc_symbol	chromosome_name
ENSG00000174607	5809	ENSG00000174607_UGT8	ENSG00000174607	UGT8	4
ENSG00000138653	5810	ENSG00000138653_NDST4	ENSG00000138653	NDST4	4
ENSG00000270394	5811	ENSG00000270394_MTRNR2L13	ENSG00000270394	MTRNR2L13	4
ENSG00000250791	5812	ENSG00000250791_RP11-55L3.1	ENSG00000250791		4
ENSG00000174599	5813	ENSG00000174599_TRAM1L1	ENSG00000174599	TRAM1L1	4
ENSG00000269893	5814	ENSG00000269893_SNHG8	ENSG00000269893	SNHG8	4
ENSG00000164099	5815	ENSG00000164099_PRSS12	ENSG00000164099	PRSS12	4
ENSG00000260404	5816	ENSG00000260404_RP11-384K6.6	ENSG00000260404		4
ENSG00000145388	5817	ENSG00000145388_METTL14	ENSG00000145388	METTL14	4
ENSG00000150961	5818	ENSG00000150961_SEC24D	ENSG00000150961	SEC24D	4
ENSG00000249356	5819	ENSG00000249356_RP11-21I10.2	ENSG00000249356	NA	NA
ENSG00000172399	5820	ENSG00000172399_MYOZ2	ENSG00000172399	MYOZ2	4
ENSG00000178636	5821	ENSG00000178636_RP11-455G16.1	ENSG00000178636		4
ENSG00000145390	5822	ENSG00000145390_USP53	ENSG00000145390	USP53	4
ENSG00000164096	5823	ENSG00000164096_C4orf3	ENSG00000164096	C4orf3	4
ENSG00000250950	5824	ENSG00000250950_RP11-33B1.3	ENSG00000250950		4
ENSG00000138735	5825	ENSG00000138735_PDE5A	ENSG00000138735	PDE5A	4
ENSG00000164109	5826	ENSG00000164109_MAD2L1	ENSG00000164109	MAD2L1	4
ENSG00000250938	5827	ENSG00000250938_RP11-679C8.2	ENSG00000250938		4
ENSG00000050730	5828	ENSG00000050730_TNIP3	ENSG00000050730	TNIP3	4
ENSG00000164111	5829	ENSG00000164111_ANXA5	ENSG00000164111	ANXA5	4
ENSG00000164112	5830	ENSG00000164112_TMEM155	ENSG00000164112	TMEM155	4
ENSG00000123737	5831	ENSG00000123737_EXOSC9	ENSG00000123737	EXOSC9	4
ENSG00000145386	5832	ENSG00000145386_CCNA2	ENSG00000145386	CCNA2	4
ENSG00000138686	5833	ENSG00000138686_BBS7	ENSG00000138686	BBS7	4
ENSG00000261501	5834	ENSG00000261501_RP11-63B13.1	ENSG00000261501		4
ENSG00000138741	5835	ENSG00000138741_TRPC3	ENSG00000138741	TRPC3	4
ENSG00000138688	5836	ENSG00000138688_KIAA1109	ENSG00000138688	KIAA1109	4
ENSG00000164113	5837	ENSG00000164113_ADAD1	ENSG00000164113	ADAD1	4
ENSG00000109471	5838	ENSG00000109471_IL2	ENSG00000109471	IL2	4
ENSG00000227145	5839	ENSG00000227145_IL21-AS1	ENSG00000227145	IL21-AS1	4
ENSG00000181004	5840	ENSG00000181004_BBS12	ENSG00000181004	BBS12	4
ENSG00000138685	5841	ENSG00000138685_FGF2	ENSG00000138685	FGF2	4
ENSG00000273007	5842	ENSG00000273007_RP11-170N16.3	ENSG00000273007		4
ENSG00000170917	5843	ENSG00000170917_NUDT6	ENSG00000170917	NUDT6	4
ENSG00000145375	5844	ENSG00000145375_SPATA5	ENSG00000145375	SPATA5	4
ENSG00000164056	5845	ENSG00000164056_SPRY1	ENSG00000164056	SPRY1	4
ENSG00000251526	5846	ENSG00000251526_RP11-381N20.1	ENSG00000251526	LINC02435	4
ENSG00000249464	5847	ENSG00000249464_LINC01091	ENSG00000249464	LINC01091	4
ENSG00000151458	5848	ENSG00000151458_ANKRD50	ENSG00000151458	ANKRD50	4
ENSG00000248491	5849	ENSG00000248491_RP11-125O18.1	ENSG00000248491		4
ENSG00000164066	5850	ENSG00000164066_INTU	ENSG00000164066	INTU	4
ENSG00000151475	5851	ENSG00000151475_SLC25A31	ENSG00000151475	SLC25A31	4
ENSG00000164070	5852	ENSG00000164070_HSPA4L	ENSG00000164070	HSPA4L	4
ENSG00000261668	5853	ENSG00000261668_RP11-50D9.3	ENSG00000261668		4
ENSG00000142731	5854	ENSG00000142731_PLK4	ENSG00000142731	PLK4	4
ENSG00000164073	5855	ENSG00000164073_MFSD8	ENSG00000164073	MFSD8	4
ENSG00000164074	5856	ENSG00000164074_C4orf29	ENSG00000164074	ABHD18	4
ENSG00000138709	5857	ENSG00000138709_LARP1B	ENSG00000138709	LARP1B	4
ENSG00000164040	5858	ENSG00000164040_PGRMC2	ENSG00000164040	PGRMC2	4
ENSG00000251432	5859	ENSG00000251432_RP11-420A23.1	ENSG00000251432	LINC02615	4
ENSG00000273077	5860	ENSG00000273077_RP11-130C6.1	ENSG00000273077		4
ENSG00000248187	5861	ENSG00000248187_RP11-184M15.1	ENSG00000248187		4
ENSG00000248802	5862	ENSG00000248802_RP11-184M15.2	ENSG00000248802		4
ENSG00000077684	5863	ENSG00000077684_JADE1	ENSG00000077684	JADE1	4
ENSG00000151466	5864	ENSG00000151466_SCLT1	ENSG00000151466	SCLT1	4
ENSG00000151470	5865	ENSG00000151470_C4orf33	ENSG00000151470	C4orf33	4
ENSG00000250102	5866	ENSG00000250102_RP11-314N14.1	ENSG00000250102	LINC02377	4
ENSG00000251676	5867	ENSG00000251676_RP11-614F17.2	ENSG00000251676	SNHG27	4
ENSG00000251555	5868	ENSG00000251555_RP11-745L13.2	ENSG00000251555		4
ENSG00000251598	5869	ENSG00000251598_RP11-789C2.1	ENSG00000251598		4
ENSG00000249463	5870	ENSG00000249463_RP11-1E22.1	ENSG00000249463		4
ENSG00000138650	5871	ENSG00000138650_PCDH10	ENSG00000138650	PCDH10	4
ENSG00000251388	5872	ENSG00000251388_RP11-427M20.1	ENSG00000251388		4
ENSG00000254535	5873	ENSG00000254535_PABPC4L	ENSG00000254535	PABPC4L	4
ENSG00000251199	5874	ENSG00000251199_RP11-400D2.2	ENSG00000251199		4
ENSG00000251291	5875	ENSG00000251291_RP11-400D2.3	ENSG00000251291	LINC02462	4
ENSG00000248456	5876	ENSG00000248456_RP11-553P9.3	ENSG00000248456	LINC02485	4
ENSG00000261166	5877	ENSG00000261166_RP11-775H9.3	ENSG00000261166		4
ENSG00000248869	5878	ENSG00000248869_RP11-138I17.1	ENSG00000248869	LINC02511	4
ENSG00000189184	5879	ENSG00000189184_PCDH18	ENSG00000189184	PCDH18	4
ENSG00000251632	5880	ENSG00000251632_RP11-714L20.1	ENSG00000251632	LINC02172	4
ENSG00000250126	5881	ENSG00000250126_RP13-884E18.2	ENSG00000250126		4
ENSG00000250777	5882	ENSG00000250777_RP13-884E18.4	ENSG00000250777		4
ENSG00000248307	5883	ENSG00000248307_LINC00616	ENSG00000248307	LINC00616	4
ENSG00000151012	5884	ENSG00000151012_SLC7A11	ENSG00000151012	SLC7A11	4
ENSG00000249381	5885	ENSG00000249381_LINC00500	ENSG00000249381	LINC00500	4
ENSG00000250501	5886	ENSG00000250501_RP11-98O2.1	ENSG00000250501		4
ENSG00000250195	5887	ENSG00000250195_RP11-371F15.3	ENSG00000250195		4
ENSG00000151014	5888	ENSG00000151014_CCRN4L	ENSG00000151014	NOCT	4
ENSG00000109381	5889	ENSG00000109381_ELF2	ENSG00000109381	ELF2	4
ENSG00000137463	5890	ENSG00000137463_MGARP	ENSG00000137463	MGARP	4
ENSG00000109390	5891	ENSG00000109390_NDUFC1	ENSG00000109390	NDUFC1	4
ENSG00000164134	5892	ENSG00000164134_NAA15	ENSG00000164134	NAA15	4
ENSG00000273247	5893	ENSG00000273247_RP11-83A24.2	ENSG00000273247		4
ENSG00000172007	5894	ENSG00000172007_RAB33B	ENSG00000172007	RAB33B	4
ENSG00000145391	5895	ENSG00000145391_SETD7	ENSG00000145391	SETD7	4
ENSG00000261268	5896	ENSG00000261268_RP11-308D13.3	ENSG00000261268		4
ENSG00000085871	5897	ENSG00000085871_MGST2	ENSG00000085871	MGST2	4
ENSG00000196782	5898	ENSG00000196782_MAML3	ENSG00000196782	MAML3	4
ENSG00000153130	5899	ENSG00000153130_SCOC	ENSG00000153130	SCOC	4
ENSG00000196951	5900	ENSG00000196951_RP11-425I13.3	ENSG00000196951	SCOC-AS1	4
ENSG00000153132	5901	ENSG00000153132_CLGN	ENSG00000153132	CLGN	4
ENSG00000179387	5902	ENSG00000179387_ELMOD2	ENSG00000179387	ELMOD2	4
ENSG00000273472	5903	ENSG00000273472_RP11-102N12.3	ENSG00000273472		4
ENSG00000170153	5904	ENSG00000170153_RNF150	ENSG00000170153	RNF150	4
ENSG00000109445	5905	ENSG00000109445_ZNF330	ENSG00000109445	ZNF330	4
ENSG00000248747	5906	ENSG00000248747_RP11-586L23.1	ENSG00000248747		4
ENSG00000248810	5907	ENSG00000248810_RP11-362F19.1	ENSG00000248810	LINC02432	4
ENSG00000272632	5908	ENSG00000272632_RP11-362F19.3	ENSG00000272632		4
ENSG00000164136	5909	ENSG00000164136_IL15	ENSG00000164136	IL15	4
ENSG00000109452	5910	ENSG00000109452_INPP4B	ENSG00000109452	INPP4B	4
ENSG00000250326	5911	ENSG00000250326_RP11-284M14.1	ENSG00000250326		4
ENSG00000170185	5912	ENSG00000170185_USP38	ENSG00000170185	USP38	4
ENSG00000109458	5913	ENSG00000109458_GAB1	ENSG00000109458	GAB1	4
ENSG00000153147	5914	ENSG00000153147_SMARCA5	ENSG00000153147	SMARCA5	4
ENSG00000245112	5915	ENSG00000245112_SMARCA5-AS1	ENSG00000245112	SMARCA5-AS1	4
ENSG00000183090	5916	ENSG00000183090_FREM3	ENSG00000183090	FREM3	4
ENSG00000246448	5917	ENSG00000246448_RP13-578N3.3	ENSG00000246448	NA	NA
ENSG00000197465	5918	ENSG00000197465_GYPE	ENSG00000197465	GYPE	4
ENSG00000251600	5919	ENSG00000251600_RP11-673E1.1	ENSG00000251600		4
ENSG00000250361	5920	ENSG00000250361_GYPB	ENSG00000250361	GYPB	4
ENSG00000170180	5921	ENSG00000170180_GYPA	ENSG00000170180	GYPA	4
ENSG00000248890	5922	ENSG00000248890_HHIP-AS1	ENSG00000248890	HHIP-AS1	4
ENSG00000164161	5923	ENSG00000164161_HHIP	ENSG00000164161	HHIP	4
ENSG00000164162	5924	ENSG00000164162_ANAPC10	ENSG00000164162	ANAPC10	4
ENSG00000164163	5925	ENSG00000164163_ABCE1	ENSG00000164163	ABCE1	4
ENSG00000164164	5926	ENSG00000164164_OTUD4	ENSG00000164164	OTUD4	4
ENSG00000170365	5927	ENSG00000170365_SMAD1	ENSG00000170365	SMAD1	4
ENSG00000250582	5928	ENSG00000250582_SMAD1-AS2	ENSG00000250582	SMAD1-AS2	4
ENSG00000250902	5929	ENSG00000250902_SMAD1-AS1	ENSG00000250902	SMAD1-AS1	4
ENSG00000151611	5930	ENSG00000151611_MMAA	ENSG00000151611	MMAA	4
ENSG00000164167	5931	ENSG00000164167_LSM6	ENSG00000164167	LSM6	4
ENSG00000120519	5932	ENSG00000120519_SLC10A7	ENSG00000120519	SLC10A7	4
ENSG00000151615	5933	ENSG00000151615_POU4F2	ENSG00000151615	POU4F2	4
ENSG00000137473	5934	ENSG00000137473_TTC29	ENSG00000137473	TTC29	4
ENSG00000164168	5935	ENSG00000164168_TMEM184C	ENSG00000164168	TMEM184C	4
ENSG00000164169	5936	ENSG00000164169_PRMT10	ENSG00000164169	PRMT9	4
ENSG00000071205	5937	ENSG00000071205_ARHGAP10	ENSG00000071205	ARHGAP10	4
ENSG00000151623	5938	ENSG00000151623_NR3C2	ENSG00000151623	NR3C2	4
ENSG00000170390	5939	ENSG00000170390_DCLK2	ENSG00000170390	DCLK2	4
ENSG00000198589	5940	ENSG00000198589_LRBA	ENSG00000198589	LRBA	4
ENSG00000249690	5941	ENSG00000249690_RP11-1336O20.2	ENSG00000249690		4
ENSG00000181541	5942	ENSG00000181541_MAB21L2	ENSG00000181541	MAB21L2	4
ENSG00000145425	5943	ENSG00000145425_RPS3A	ENSG00000145425	RPS3A	4
ENSG00000109686	5944	ENSG00000109686_SH3D19	ENSG00000109686	SH3D19	4
ENSG00000270681	5945	ENSG00000270681_RP11-372K14.2	ENSG00000270681		4
ENSG00000164142	5946	ENSG00000164142_FAM160A1	ENSG00000164142	FAM160A1	4
ENSG00000251603	5947	ENSG00000251603_RP11-164P12.4	ENSG00000251603	NA	NA
ENSG00000059691	5948	ENSG00000059691_PET112	ENSG00000059691	GATB	4
ENSG00000251455	5949	ENSG00000251455_RP11-164P12.3	ENSG00000251455		4
ENSG00000245954	5950	ENSG00000245954_RP11-18H21.1	ENSG00000245954	LINC02273	4
ENSG00000270883	5951	ENSG00000270883_RP11-461L13.5	ENSG00000270883		4
ENSG00000270750	5952	ENSG00000270750_RP11-461L13.3	ENSG00000270750	NA	NA
ENSG00000109670	5953	ENSG00000109670_FBXW7	ENSG00000109670	FBXW7	4
ENSG00000270751	5954	ENSG00000270751_RP11-461L13.2	ENSG00000270751	FBXW7-AS1	4
ENSG00000268471	5955	ENSG00000268471_MIR4453	ENSG00000268471	MIR4453HG	4
ENSG00000170006	5956	ENSG00000170006_TMEM154	ENSG00000170006	TMEM154	4
ENSG00000248571	5957	ENSG00000248571_RP11-768B22.2	ENSG00000248571		4
ENSG00000169989	5958	ENSG00000169989_TIGD4	ENSG00000169989	TIGD4	4
ENSG00000164144	5959	ENSG00000164144_ARFIP1	ENSG00000164144	ARFIP1	4
ENSG00000137460	5960	ENSG00000137460_FHDC1	ENSG00000137460	FHDC1	4
ENSG00000109654	5961	ENSG00000109654_TRIM2	ENSG00000109654	TRIM2	4
ENSG00000121211	5962	ENSG00000121211_MND1	ENSG00000121211	MND1	4
ENSG00000121210	5963	ENSG00000121210_KIAA0922	ENSG00000121210	TMEM131L	4
ENSG00000137462	5964	ENSG00000137462_TLR2	ENSG00000137462	TLR2	4
ENSG00000145428	5965	ENSG00000145428_RNF175	ENSG00000145428	RNF175	4
ENSG00000145423	5966	ENSG00000145423_SFRP2	ENSG00000145423	SFRP2	4
ENSG00000197410	5967	ENSG00000197410_DCHS2	ENSG00000197410	DCHS2	4
ENSG00000171566	5968	ENSG00000171566_PLRG1	ENSG00000171566	PLRG1	4
ENSG00000171564	5969	ENSG00000171564_FGB	ENSG00000171564	FGB	4
ENSG00000171560	5970	ENSG00000171560_FGA	ENSG00000171560	FGA	4
ENSG00000171557	5971	ENSG00000171557_FGG	ENSG00000171557	FGG	4
ENSG00000121207	5972	ENSG00000121207_LRAT	ENSG00000121207	LRAT	4
ENSG00000151962	5973	ENSG00000151962_RBM46	ENSG00000151962	RBM46	4
ENSG00000151790	5974	ENSG00000151790_TDO2	ENSG00000151790	TDO2	4
ENSG00000256043	5975	ENSG00000256043_CTSO	ENSG00000256043	CTSO	4
ENSG00000120251	5976	ENSG00000120251_GRIA2	ENSG00000120251	GRIA2	4
ENSG00000234111	5977	ENSG00000234111_RP11-364P22.1	ENSG00000234111	LINC02433	4
ENSG00000164125	5978	ENSG00000164125_FAM198B	ENSG00000164125	GASK1B	4
ENSG00000250604	5979	ENSG00000250604_RP11-597D13.8	ENSG00000250604		4
ENSG00000164124	5980	ENSG00000164124_TMEM144	ENSG00000164124	TMEM144	4
ENSG00000171509	5981	ENSG00000171509_RXFP1	ENSG00000171509	RXFP1	4
ENSG00000205208	5982	ENSG00000205208_C4orf46	ENSG00000205208	C4orf46	4
ENSG00000171503	5983	ENSG00000171503_ETFDH	ENSG00000171503	ETFDH	4
ENSG00000171497	5984	ENSG00000171497_PPID	ENSG00000171497	PPID	4
ENSG00000052795	5985	ENSG00000052795_FNIP2	ENSG00000052795	FNIP2	4
ENSG00000164123	5986	ENSG00000164123_C4orf45	ENSG00000164123	C4orf45	4
ENSG00000109756	5987	ENSG00000109756_RAPGEF2	ENSG00000109756	RAPGEF2	4
ENSG00000168843	5988	ENSG00000168843_FSTL5	ENSG00000168843	FSTL5	4
ENSG00000248431	5989	ENSG00000248431_AC005150.1	ENSG00000248431		4
ENSG00000250027	5990	ENSG00000250027_RP11-563E2.2	ENSG00000250027		4
ENSG00000145414	5991	ENSG00000145414_NAF1	ENSG00000145414	NAF1	4
ENSG00000164128	5992	ENSG00000164128_NPY1R	ENSG00000164128	NPY1R	4
ENSG00000151005	5993	ENSG00000151005_TKTL2	ENSG00000151005	TKTL2	4
ENSG00000198498	5994	ENSG00000198498_TMA16	ENSG00000198498	TMA16	4
ENSG00000145416	5995	ENSG00000145416_MARCH1	ENSG00000145416	MARCH1	4
ENSG00000273449	5996	ENSG00000273449_RP11-218F10.3	ENSG00000273449		4
ENSG00000248771	5997	ENSG00000248771_RP11-294O2.2	ENSG00000248771	SMIM31	4
ENSG00000183439	5998	ENSG00000183439_TRIM61	ENSG00000183439	TRIM61	4
ENSG00000250486	5999	ENSG00000250486_FAM218A	ENSG00000250486	FAM218A	4
ENSG00000176979	6000	ENSG00000176979_TRIM60	ENSG00000176979	TRIM60	4
ENSG00000273097	6001	ENSG00000273097_RP11-219C20.3	ENSG00000273097	NA	NA
ENSG00000170088	6002	ENSG00000170088_TMEM192	ENSG00000170088	TMEM192	4
ENSG00000109466	6003	ENSG00000109466_KLHL2	ENSG00000109466	KLHL2	4
ENSG00000052802	6004	ENSG00000052802_MSMO1	ENSG00000052802	MSMO1	4
ENSG00000109472	6005	ENSG00000109472_CPE	ENSG00000109472	CPE	4
ENSG00000181381	6006	ENSG00000181381_DDX60L	ENSG00000181381	DDX60L	4
ENSG00000129116	6007	ENSG00000129116_PALLD	ENSG00000129116	PALLD	4
ENSG00000145439	6008	ENSG00000145439_CBR4	ENSG00000145439	CBR4	4
ENSG00000154447	6009	ENSG00000154447_SH3RF1	ENSG00000154447	SH3RF1	4
ENSG00000137601	6010	ENSG00000137601_NEK1	ENSG00000137601	NEK1	4
ENSG00000109572	6011	ENSG00000109572_CLCN3	ENSG00000109572	CLCN3	4
ENSG00000056050	6012	ENSG00000056050_C4orf27	ENSG00000056050	HPF1	4
ENSG00000248319	6013	ENSG00000248319_RP11-205M3.3	ENSG00000248319	LINC02275	4
ENSG00000198948	6014	ENSG00000198948_MFAP3L	ENSG00000198948	MFAP3L	4
ENSG00000174473	6015	ENSG00000174473_GALNTL6	ENSG00000174473	GALNTL6	4
ENSG00000245213	6016	ENSG00000245213_RP11-10K16.1	ENSG00000245213		4
ENSG00000109586	6017	ENSG00000109586_GALNT7	ENSG00000109586	GALNT7	4
ENSG00000248774	6018	ENSG00000248774_RP11-798M19.3	ENSG00000248774		4
ENSG00000164104	6019	ENSG00000164104_HMGB2	ENSG00000164104	HMGB2	4
ENSG00000272870	6020	ENSG00000272870_RP11-798M19.6	ENSG00000272870		4
ENSG00000164105	6021	ENSG00000164105_SAP30	ENSG00000164105	SAP30	4
ENSG00000164106	6022	ENSG00000164106_SCRG1	ENSG00000164106	SCRG1	4
ENSG00000164107	6023	ENSG00000164107_HAND2	ENSG00000164107	HAND2	4
ENSG00000237125	6024	ENSG00000237125_HAND2-AS1	ENSG00000237125	HAND2-AS1	4
ENSG00000261672	6025	ENSG00000261672_RP11-475B2.1	ENSG00000261672	NA	NA
ENSG00000250708	6026	ENSG00000250708_RP11-161D15.1	ENSG00000250708	LINC02269	4
ENSG00000248174	6027	ENSG00000248174_RP11-148L24.1	ENSG00000248174	LINC02268	4
ENSG00000250957	6028	ENSG00000250957_RP11-248N22.1	ENSG00000250957		4
ENSG00000164117	6029	ENSG00000164117_FBXO8	ENSG00000164117	FBXO8	4
ENSG00000164118	6030	ENSG00000164118_CEP44	ENSG00000164118	CEP44	4
ENSG00000164120	6031	ENSG00000164120_HPGD	ENSG00000164120	HPGD	4
ENSG00000250596	6032	ENSG00000250596_RP11-440I14.2	ENSG00000250596		4
ENSG00000251584	6033	ENSG00000251584_RP11-440I14.3	ENSG00000251584		4
ENSG00000145451	6034	ENSG00000145451_GLRA3	ENSG00000145451	GLRA3	4
ENSG00000168594	6035	ENSG00000168594_ADAM29	ENSG00000168594	ADAM29	4
ENSG00000150625	6036	ENSG00000150625_GPM6A	ENSG00000150625	GPM6A	4
ENSG00000150627	6037	ENSG00000150627_WDR17	ENSG00000150627	WDR17	4
ENSG00000150628	6038	ENSG00000150628_SPATA4	ENSG00000150628	SPATA4	4
ENSG00000248980	6039	ENSG00000248980_RP11-87F15.2	ENSG00000248980		4
ENSG00000129128	6040	ENSG00000129128_SPCS3	ENSG00000129128	SPCS3	4
ENSG00000248388	6041	ENSG00000248388_RP11-313E19.2	ENSG00000248388		4
ENSG00000150630	6042	ENSG00000150630_VEGFC	ENSG00000150630	VEGFC	4
ENSG00000249458	6043	ENSG00000249458_RP11-624A4.1	ENSG00000249458		4
ENSG00000249008	6044	ENSG00000249008_RP11-487E13.1	ENSG00000249008		4
ENSG00000109674	6045	ENSG00000109674_NEIL3	ENSG00000109674	NEIL3	4
ENSG00000249084	6046	ENSG00000249084_RP11-376O6.2	ENSG00000249084		4
ENSG00000038002	6047	ENSG00000038002_AGA	ENSG00000038002	AGA	4
ENSG00000250131	6048	ENSG00000250131_RP11-130F10.1	ENSG00000250131		4
ENSG00000251416	6049	ENSG00000251416_RP11-140M13.1	ENSG00000251416		4
ENSG00000231171	6050	ENSG00000231171_LINC01098	ENSG00000231171	LINC01098	4
ENSG00000251504	6051	ENSG00000251504_LINC01099	ENSG00000251504	LINC01099	4
ENSG00000177822	6052	ENSG00000177822_AC108142.1	ENSG00000177822	TENM3-AS1	4
ENSG00000272646	6053	ENSG00000272646_RP11-188P17.2	ENSG00000272646		4
ENSG00000129187	6054	ENSG00000129187_DCTD	ENSG00000129187	DCTD	4
ENSG00000272784	6055	ENSG00000272784_RP11-335L23.5	ENSG00000272784		4
ENSG00000251359	6056	ENSG00000251359_WWC2-AS2	ENSG00000251359	WWC2-AS2	4
ENSG00000151718	6057	ENSG00000151718_WWC2	ENSG00000151718	WWC2	4
ENSG00000251128	6058	ENSG00000251128_WWC2-AS1	ENSG00000251128	WWC2-AS1	4
ENSG00000177300	6059	ENSG00000177300_CLDN22	ENSG00000177300	CLDN22	4
ENSG00000168564	6060	ENSG00000168564_CDKN2AIP	ENSG00000168564	CDKN2AIP	4
ENSG00000232648	6061	ENSG00000232648_RP11-367N14.2	ENSG00000232648		4
ENSG00000168556	6062	ENSG00000168556_ING2	ENSG00000168556	ING2	4
ENSG00000272744	6063	ENSG00000272744_RP11-367N14.3	ENSG00000272744		4
ENSG00000182552	6064	ENSG00000182552_RWDD4	ENSG00000182552	RWDD4	4
ENSG00000168538	6065	ENSG00000168538_TRAPPC11	ENSG00000168538	TRAPPC11	4
ENSG00000173320	6066	ENSG00000173320_STOX2	ENSG00000173320	STOX2	4
ENSG00000164303	6067	ENSG00000164303_ENPP6	ENSG00000164303	ENPP6	4
ENSG00000180712	6068	ENSG00000180712_RP11-290F5.2	ENSG00000180712	LINC02363	4
ENSG00000249096	6069	ENSG00000249096_RP11-290F5.1	ENSG00000249096	LINC02362	4
ENSG00000168310	6070	ENSG00000168310_IRF2	ENSG00000168310	IRF2	4
ENSG00000271646	6071	ENSG00000271646_RP11-326I11.3	ENSG00000271646		4
ENSG00000271538	6072	ENSG00000271538_RP11-326I11.4	ENSG00000271538	LINC02427	4
ENSG00000254233	6073	ENSG00000254233_RP11-242J7.1	ENSG00000254233	LINC02365	4
ENSG00000164305	6074	ENSG00000164305_CASP3	ENSG00000164305	CASP3	4
ENSG00000164306	6075	ENSG00000164306_PRIMPOL	ENSG00000164306	PRIMPOL	4
ENSG00000151725	6076	ENSG00000151725_CENPU	ENSG00000151725	CENPU	4
ENSG00000151726	6077	ENSG00000151726_ACSL1	ENSG00000151726	ACSL1	4
ENSG00000251139	6078	ENSG00000251139_RP11-701P16.2	ENSG00000251139		4
ENSG00000251230	6079	ENSG00000251230_RP11-701P16.5	ENSG00000251230	MIR3945HG	4
ENSG00000249173	6080	ENSG00000249173_LINC01093	ENSG00000249173	LINC01093	4
ENSG00000151729	6081	ENSG00000151729_SLC25A4	ENSG00000151729	SLC25A4	4
ENSG00000164323	6082	ENSG00000164323_KIAA1430	ENSG00000164323	CFAP97	4
ENSG00000109762	6083	ENSG00000109762_SNX25	ENSG00000109762	SNX25	4
ENSG00000109771	6084	ENSG00000109771_LRP2BP	ENSG00000109771	LRP2BP	4
ENSG00000186352	6085	ENSG00000186352_ANKRD37	ENSG00000186352	ANKRD37	4
ENSG00000109775	6086	ENSG00000109775_UFSP2	ENSG00000109775	UFSP2	4
ENSG00000205129	6087	ENSG00000205129_C4orf47	ENSG00000205129	C4orf47	4
ENSG00000168491	6088	ENSG00000168491_CCDC110	ENSG00000168491	CCDC110	4
ENSG00000249679	6089	ENSG00000249679_RP11-279O9.4	ENSG00000249679		4
ENSG00000154553	6090	ENSG00000154553_PDLIM3	ENSG00000154553	PDLIM3	4
ENSG00000154556	6091	ENSG00000154556_SORBS2	ENSG00000154556	SORBS2	4
ENSG00000164342	6092	ENSG00000164342_TLR3	ENSG00000164342	TLR3	4
ENSG00000109794	6093	ENSG00000109794_FAM149A	ENSG00000109794	FAM149A	4
ENSG00000269302	6094	ENSG00000269302_AC110771.1	ENSG00000269302	NA	NA
ENSG00000145476	6095	ENSG00000145476_CYP4V2	ENSG00000145476	CYP4V2	4
ENSG00000164344	6096	ENSG00000164344_KLKB1	ENSG00000164344	KLKB1	4
ENSG00000251165	6097	ENSG00000251165_F11-AS1	ENSG00000251165	F11-AS1	4
ENSG00000083857	6098	ENSG00000083857_FAT1	ENSG00000083857	FAT1	4
ENSG00000250829	6099	ENSG00000250829_RP11-11N5.1	ENSG00000250829		4
ENSG00000272218	6100	ENSG00000272218_RP11-11N5.3	ENSG00000272218		4
ENSG00000250658	6101	ENSG00000250658_RP11-138B4.1	ENSG00000250658		4
ENSG00000250620	6102	ENSG00000250620_RP11-91J3.3	ENSG00000250620	LINC02515	4
ENSG00000250590	6103	ENSG00000250590_RP11-565A3.2	ENSG00000250590	LINC02492	4
ENSG00000179059	6104	ENSG00000179059_ZFP42	ENSG00000179059	ZFP42	4
ENSG00000179046	6105	ENSG00000179046_TRIML2	ENSG00000179046	TRIML2	4
ENSG00000247130	6106	ENSG00000247130_RP11-366H4.3	ENSG00000247130		4
ENSG00000248370	6107	ENSG00000248370_RP11-366H4.1	ENSG00000248370	LINC02434	4
ENSG00000245685	6108	ENSG00000245685_AF146191.4	ENSG00000245685	FRG1-DT	4
ENSG00000250666	6109	ENSG00000250666_RP11-463J17.1	ENSG00000250666	LINC01596	4
ENSG00000109536	6110	ENSG00000109536_FRG1	ENSG00000109536	FRG1	4
ENSG00000205097	6111	ENSG00000205097_FRG2	ENSG00000205097	FRG2	4
ENSG00000153404	6112	ENSG00000153404_PLEKHG4B	ENSG00000153404	PLEKHG4B	5
ENSG00000164366	6113	ENSG00000164366_CCDC127	ENSG00000164366	CCDC127	5
ENSG00000073578	6114	ENSG00000073578_SDHA	ENSG00000073578	SDHA	5
ENSG00000248925	6115	ENSG00000248925_CTD-2083E4.6	ENSG00000248925		5
ENSG00000249915	6116	ENSG00000249915_PDCD6	ENSG00000249915	PDCD6	5
ENSG00000063438	6117	ENSG00000063438_AHRR	ENSG00000063438	AHRR	5
ENSG00000221990	6118	ENSG00000221990_C5orf55	ENSG00000221990	EXOC3-AS1	5
ENSG00000180104	6119	ENSG00000180104_EXOC3	ENSG00000180104	EXOC3	5
ENSG00000188242	6120	ENSG00000188242_CTD-2228K2.5	ENSG00000188242		5
ENSG00000249650	6121	ENSG00000249650_RP11-310P5.1	ENSG00000249650		5
ENSG00000112877	6122	ENSG00000112877_CEP72	ENSG00000112877	CEP72	5
ENSG00000171368	6123	ENSG00000171368_TPPP	ENSG00000171368	TPPP	5
ENSG00000268885	6124	ENSG00000268885_AC026740.1	ENSG00000268885	NA	NA
ENSG00000271781	6125	ENSG00000271781_CTD-2589H19.6	ENSG00000271781		5
